number,value,params_catboost_fraction_of_remainder,params_official_weight,user_attrs_catboost_weight,user_attrs_residual_weight,state
787,1.0033973091302717,0.8690761478953086,0.5012927290952582,0.4334145939252751,0.06529267697946667,COMPLETE
788,1.0033621022273187,0.9084953664427078,0.5037885025467139,0.4508058462119079,0.04540565124137818,COMPLETE
789,1.0036129896378299,0.8709024299464778,0.6244864640508242,0.32703565093593123,0.04847788501324454,COMPLETE
790,1.0033646179457107,0.899868950749244,0.5003806188396804,0.4495919682987234,0.05002741286159619,COMPLETE
791,1.0034874466520782,0.8831137553970918,0.562935935532153,0.385977287321317,0.051086777146529996,COMPLETE
792,1.0033134838151583,0.9603032592919559,0.5007649208094107,0.4794170736996006,0.019818005490988673,COMPLETE
793,1.003486854982673,0.8943469323521898,0.5679687177179343,0.3863858519891484,0.04564543029291729,COMPLETE
794,1.003306370440312,0.9890383513916112,0.5081590294916324,0.486449582618446,0.005391387889921632,COMPLETE
795,1.0036351560683794,0.7310268162990212,0.5494800623432877,0.3293421557044199,0.12117778195229238,COMPLETE
796,1.004092409665254,0.6133079696084062,0.7814010096709137,0.1340685029171795,0.08453048741190675,COMPLETE
797,1.0034526318999446,0.880048897307513,0.5415379313511354,0.40346903797175465,0.05499303067710998,COMPLETE
798,1.0033941755875595,0.9910401501142585,0.5561487362334154,0.4398744230716393,0.003976840694945253,COMPLETE
799,1.003322736244869,0.9985692536422536,0.5205585536422894,0.4787554872545816,0.000685959103128973,COMPLETE
800,1.00336343183121,0.9058365997966907,0.5030986278705918,0.45011144936401326,0.046789922765394974,COMPLETE
801,1.0035504876320769,0.749070320065611,0.5015940771060408,0.3733410841847743,0.12506483870918494,COMPLETE
802,1.0033903856882114,0.8756204373344479,0.5012804810118807,0.4366890033236025,0.06203051566451676,COMPLETE
803,1.0033666196562547,0.9984640769938441,0.5440882045598687,0.45521155002473696,0.0007002454153943418,COMPLETE
804,1.0032961871038255,0.9850540296177456,0.5009124751366383,0.49162817749860127,0.007459347364760473,COMPLETE
805,1.0034171554814444,0.9963790776439402,0.5695158602797152,0.4289253900748424,0.0015587496454423579,COMPLETE
806,1.00330174040909,0.9849656900309958,0.5040371599503592,0.48850638097922683,0.007456459070413967,COMPLETE
807,1.0033041794400173,0.9900312113106796,0.507287697624059,0.4878005575489267,0.004911744827014286,COMPLETE
808,1.003296563241464,0.9944166918281124,0.5045731033412877,0.49266077561802485,0.0027661210406874867,COMPLETE
809,1.003667476446572,0.7744229705200086,0.6066079040835392,0.30465187549871775,0.08874022041774308,COMPLETE
810,1.003435524934238,0.8360795234123994,0.5020673923444487,0.41631125730014656,0.08162135035540469,COMPLETE
811,1.0032960146699224,0.9845143217410012,0.5006085931350067,0.49165799221297324,0.007733414652020063,COMPLETE
812,1.003459544323015,0.9148905304459221,0.5623334298143698,0.40041700055557855,0.037249569630051604,COMPLETE
813,1.0033673671708376,0.9977213154755225,0.5442495034841386,0.4547119849124278,0.0010385116034336522,COMPLETE
814,1.003486149539948,0.8947130976919465,0.5677525600109978,0.3867374460019739,0.045509993987028284,COMPLETE
815,1.0032921816490008,0.995548425708218,0.5024992396776861,0.49528609872752116,0.0022146615947928124,COMPLETE
816,1.0033758364899796,0.8888088770717675,0.5006095015643985,0.4438627081348572,0.05552779030074427,COMPLETE
817,1.0034794697878076,0.8778476824338661,0.5557805725943887,0.38995699484011487,0.05426243256549638,COMPLETE
818,1.0034714658425692,0.902243617490419,0.5631894105931902,0.3941095663445222,0.04270102306228762,COMPLETE
819,1.0032979731026053,0.9906397814442996,0.5040073012058204,0.4913500987314344,0.004642600062745175,COMPLETE
820,1.0035881447218438,0.7758757551644516,0.556565084334568,0.344050400058202,0.09938451560723004,COMPLETE
821,1.0033045335583772,0.973483852490444,0.5011445804930633,0.4856276956173493,0.013227723889587373,COMPLETE
822,1.0033848726302037,0.9991750919948874,0.5538360147711824,0.44579594098580944,0.0003680442430081871,COMPLETE
823,1.0033943037307491,0.9986477200003779,0.5585425765519513,0.4408604494036352,0.0005969740444134845,COMPLETE
824,1.0034754461824773,0.8625219232723561,0.5450321918873225,0.3924197088803548,0.06254809923232263,COMPLETE
825,1.0035717441781609,0.9862637719923014,0.6408617057301841,0.3542050887734298,0.004933205496386141,COMPLETE
826,1.003379402445278,0.9973774019002632,0.5504457795933329,0.4483752203625,0.0011790000441671616,COMPLETE
827,1.0033004548262794,0.9914303682093206,0.5056963685727386,0.4900676313131341,0.0042360001141273215,COMPLETE
828,1.0035814134814114,0.8831858121603303,0.6132046152432663,0.3416121960262433,0.045183188730490396,COMPLETE
829,1.0035321722373436,0.7621948477723226,0.5022410178360457,0.3793893316377614,0.11836965052619292,COMPLETE
830,1.0033022250536765,0.9748279898261087,0.5003636130853357,0.4870595347000021,0.012576852214662197,COMPLETE
831,1.0034874172580934,0.873890481578263,0.5582338391937095,0.38605524301198957,0.05571091779430093,COMPLETE
832,1.0032901183262273,0.9930609333640318,0.5004327001296136,0.49610076908743506,0.0034665307829513273,COMPLETE
833,1.0033121202007422,0.9627309196628274,0.5010256945357279,0.4803779919877393,0.018596313476532848,COMPLETE
834,1.0034597923022683,0.9963467936139621,0.5906926379977522,0.4078120777335289,0.0014952842687189563,COMPLETE
835,1.0034918448267784,0.8819441387615837,0.5648095233799934,0.3838136900998749,0.051376786520131744,COMPLETE
836,1.0034240350516515,0.8491939573675316,0.5044613996395558,0.4208083850684533,0.07473021529199088,COMPLETE
837,1.0032919487086012,0.9979929206021974,0.5032314480160185,0.4957714980578182,0.0009970539261633024,COMPLETE
838,1.0034622560257025,0.9020301155358068,0.5580449548326302,0.3986567604539553,0.04329828471341451,COMPLETE
839,1.0032980038289048,0.998863794102009,0.5069443762767537,0.4924954110155343,0.0005602127077119916,COMPLETE
840,1.003446204009224,0.9112659935666491,0.5534637387273028,0.4069133097922012,0.03962295148049599,COMPLETE
841,1.0033779840999713,0.8935389238239662,0.5047998108968158,0.44248064404868376,0.05271954505450046,COMPLETE
842,1.0032999421318811,0.9802674691629438,0.5012128204111598,0.48894484618647516,0.009842333402365065,COMPLETE
843,1.0033008071020508,0.994412693619967,0.5069620228943001,0.4902832228706186,0.0027547542350812504,COMPLETE
844,1.0032946142276218,0.991784977834784,0.5025221357183681,0.493391072599854,0.004086791681777907,COMPLETE
845,1.0034605808695558,0.90049299886776,0.5564021637796766,0.39945674582928853,0.04414109039103493,COMPLETE
846,1.003473749512283,0.8980833666612211,0.5625270428374359,0.39288718619179575,0.044585770970768365,COMPLETE
847,1.0035529429705414,0.747318431559753,0.5014742858380427,0.3725574547997197,0.12596825936223766,COMPLETE
848,1.0032914439216791,0.9948298738447677,0.5018243312837248,0.4956000376615448,0.00257563105473034,COMPLETE
849,1.00447338488497,0.08672159752475356,0.8190782260532534,0.0156898252636742,0.1652319486830724,COMPLETE
850,1.003459289791305,0.9984745262368878,0.5910292873330333,0.40834683857491194,0.0006238740920547494,COMPLETE
851,1.0035369302240311,0.9955348891335812,0.6271512148673137,0.3711839739706593,0.0016648111620269925,COMPLETE
852,1.0033994477006412,0.8668817662708556,0.5011591251549818,0.4324360586737481,0.06640481617127002,COMPLETE
853,1.0035630033557361,0.7807802471133403,0.5434074182108001,0.35649846883948955,0.10009411294971038,COMPLETE
854,1.003480305340956,0.8905960870536342,0.5626078306383377,0.3895397545413969,0.047852414820265365,COMPLETE
855,1.003382572921078,0.8868779135319595,0.5035797790005236,0.4402641298350899,0.056156091164386523,COMPLETE
856,1.003420904740062,0.8491064971848246,0.5023512572194339,0.42255678081083825,0.07509196196972788,COMPLETE
857,1.0034692423858704,0.8808288406333906,0.5515129519362444,0.3950403265850896,0.05344672147866602,COMPLETE
858,1.0034168076745986,0.8545234594902441,0.5036388029594046,0.42415228725184834,0.07220890978874711,COMPLETE
859,1.0033053628738404,0.9998423652805515,0.5113922027514303,0.4885307756955301,7.702155303963684e-05,COMPLETE
860,1.0033865444356602,0.9941781121629014,0.5531710209709071,0.4442275908308203,0.002601388198272654,COMPLETE
861,1.003449396931395,0.8935247193604697,0.5467515160754689,0.404988724399225,0.04825975952530607,COMPLETE
862,1.0034158810328015,0.99603325341421,0.5687698970530097,0.42951952240843544,0.0017105805385548409,COMPLETE
863,1.0033922510345896,0.9984128626706518,0.5574161930693292,0.4418813656493261,0.0007024412813447183,COMPLETE
864,1.0033921003720365,0.8722186576165248,0.5001053358647753,0.4360174529016892,0.06387721123353546,COMPLETE
865,1.003404438914482,0.9938738325326306,0.5623028391429993,0.43501575474959864,0.0026814061074021006,COMPLETE
866,1.0033364995132712,0.9989786077656082,0.5281846483489434,0.4713334431148134,0.0004819085362432226,COMPLETE
867,1.0032914781789548,0.995280309895094,0.5020049776601382,0.4956446401606319,0.0023503821792299016,COMPLETE
868,1.003302521803073,0.9972027867382983,0.508901444871148,0.4897248477376431,0.001373707391208959,COMPLETE
869,1.0043822937909106,0.5080077671627689,0.9177042127852156,0.04180689910988494,0.04048888810489942,COMPLETE
870,1.0034105077255049,0.8572569336542665,0.5015226068387183,0.42732320155741255,0.07115419160386913,COMPLETE
871,1.0034128059446525,0.9911097840286893,0.5657364289814899,0.43040287408368294,0.0038606969348271673,COMPLETE
872,1.0033009688365462,0.99892415161198,0.5086266305320774,0.49084472622046466,0.0005286432474580182,COMPLETE
873,1.0033601124944422,0.9078189569328041,0.5022122337341098,0.4519011707454109,0.04588659552047926,COMPLETE
874,1.003424306731863,0.9958736047716332,0.5729724263329053,0.4252654891247337,0.0017620845423609408,COMPLETE
875,1.0033628910880237,0.9021863259497677,0.5006806084224733,0.45047912736280216,0.048840264214724524,COMPLETE
876,1.0033977732211923,0.9944992767221678,0.559073265463189,0.4385013185843258,0.002425415952485194,COMPLETE
877,1.0034064456456269,0.865621496237434,0.5047513787062983,0.42869785257378046,0.06655076871992133,COMPLETE
878,1.003598918878541,0.778028638977528,0.565479028773574,0.3380697598504898,0.09645121137593614,COMPLETE
879,1.0035805326048828,0.8945950449881545,0.617181248594107,0.342467758136264,0.04035099326962904,COMPLETE
880,1.0032882592137131,0.9994591563917322,0.5016569539451622,0.4980735204036544,0.00026952565118345623,COMPLETE
881,1.003474860345665,0.8930253385965947,0.560757751048684,0.39225445809567877,0.04698779085563728,COMPLETE
882,1.0032939679330426,0.9985477032833698,0.5045648835542423,0.4947155976528402,0.0007195187929174567,COMPLETE
883,1.0033788848793157,0.9955414914010077,0.5496066570023819,0.44838526040493437,0.0020080825926837814,COMPLETE
884,1.0034825616447978,0.8905009594039366,0.563808928946886,0.38842856725622876,0.04776250379688532,COMPLETE
885,1.0033449899504936,0.9229401633198973,0.5013564620661586,0.460218148339071,0.03842538959477044,COMPLETE
886,1.0032955342877634,0.9882940621336985,0.5017593754361208,0.4924082507702672,0.00583237379361201,COMPLETE
887,1.0034602058253683,0.9004387387401966,0.5561692468525745,0.3996424035781794,0.04418834956924612,COMPLETE
888,1.0033942947698937,0.9964346355516045,0.5578715620782607,0.4405520889075485,0.0015763490141908073,COMPLETE
889,1.0034784905869898,0.8923280151428231,0.5624316705670024,0.3904544788923077,0.04711385054068991,COMPLETE
890,1.0032919609332758,0.9939717896488501,0.5018092248642254,0.4951875763482537,0.0030031987875208514,COMPLETE
891,1.0034549197301303,0.8858852044917028,0.5459740866270375,0.40221483911293904,0.05181107426002346,COMPLETE
892,1.003364380249896,0.9002912839155519,0.5004832864550477,0.4497105433746621,0.04980617017029024,COMPLETE
893,1.0034120924336174,0.9939141926867577,0.5662192572512539,0.4311408367321822,0.0026399060165639807,COMPLETE
