number,value,params_calibration_intercept,params_calibration_slope,params_hist_weight,state,duration,user_attrs_competition_score,user_attrs_prediction_mean
118,0.24795130279275276,-0.07009666801645009,1.1159248265997948,0.3991538292894071,COMPLETE,0 days 00:00:00.020863,742.8232628000186,0.4824021972937368
119,0.2582707285922203,-0.0970800920810845,0.9729076765619276,0.4654647475710291,COMPLETE,0 days 00:00:00.020351,0.0,0.3846626505041288
120,0.24818157100095595,-0.05647833641919664,1.126514593523064,0.5166311094131355,COMPLETE,0 days 00:00:00.020630,650.644790732513,0.5013707320719839
121,0.24810351259036592,-0.06098930778157897,1.1312641182950578,0.2922882314169756,COMPLETE,0 days 00:00:00.020778,681.8922871904554,0.4990062047946521
122,0.24799123418149005,-0.04671901130441959,1.090242771634513,0.4343422253663013,COMPLETE,0 days 00:00:00.020423,726.8383622787588,0.49309563196527195
123,0.25297833521822716,-0.03232529571797584,1.1907612305561048,0.24014192096467674,COMPLETE,0 days 00:00:00.033664,0.0,0.5570720446925683
124,0.2479805112832588,-0.031554546548586575,1.0572878444936895,0.33916062448596734,COMPLETE,0 days 00:00:00.021896,731.1308366190317,0.49186154850218816
125,0.24797755134865207,-0.04276813613984466,1.0800004636035032,0.4204335897914895,COMPLETE,0 days 00:00:00.021055,732.315725543109,0.49196304334457464
126,0.25021991513373,-0.07842203123149767,1.0439751091733454,0.43270756433949764,COMPLETE,0 days 00:00:00.021745,0.0,0.4384826061171297
127,0.24814997392174973,-0.04069057734348585,1.0934077914974634,0.3236251204761414,COMPLETE,0 days 00:00:00.021262,663.2933908399807,0.5005931382758062
128,0.24796532002474833,-0.04543291970864054,1.0645873258353613,0.3908275192564412,COMPLETE,0 days 00:00:00.021071,737.2120364911416,0.4816413646898831
129,0.24893971524452044,-0.0431275729530744,1.1323190545382138,0.514193765466666,COMPLETE,0 days 00:00:00.021256,347.1527085042947,0.5175936248056603
130,0.24820806346392174,-0.05165353652975959,1.053639228798043,0.3637729744527586,COMPLETE,0 days 00:00:00.022148,640.0396152436927,0.46997729130269
131,0.24803723746804895,-0.03710711008860841,1.0763900808423912,0.3949777607838282,COMPLETE,0 days 00:00:00.022450,708.4228254655267,0.49581430369725676
132,0.24799482931001382,-0.06377448432893507,1.126240157822162,0.32224660899575225,COMPLETE,0 days 00:00:00.021899,725.3991994138787,0.49376140245554306
133,0.24796527342481045,-0.04593040132260079,1.0655601135308455,0.3936033644768851,COMPLETE,0 days 00:00:00.022436,737.2306908729365,0.48162790282395535
134,0.24800159061991023,-0.05693279264476557,1.0812793821332407,0.4109886508542949,COMPLETE,0 days 00:00:00.021034,722.6925851561483,0.47842333654161057
135,0.2483105260624455,-0.09352432914011433,1.2071961069606196,0.5981119603432578,COMPLETE,0 days 00:00:00.020939,599.0228989123935,0.5043578094942598
136,0.25804645168990714,0.028996182303450406,1.1235829454331985,0.9617551641875934,COMPLETE,0 days 00:00:00.022004,0.0,0.5857985027065301
137,0.24795069995196792,-0.040885016596361096,1.0647560596963086,0.4830702691488271,COMPLETE,0 days 00:00:00.021444,743.0645854857643,0.48635234148095075
138,0.2479838929341703,-0.043116510521030584,1.0820871796931864,0.37873949602879575,COMPLETE,0 days 00:00:00.020759,729.7771307969269,0.49261131159649496
139,0.24860641741368336,-0.09092993067269248,1.1141649432369725,0.17897934156871217,COMPLETE,0 days 00:00:00.020985,480.5748818460187,0.46049896004567115
140,0.24828095914603002,-0.05064836331110478,1.0484128518614138,0.6259797306256032,COMPLETE,0 days 00:00:00.020916,610.8588062666676,0.4686176250816472
141,0.24851644999241276,-0.041706263428367946,1.0183638916973192,0.4332980173356244,COMPLETE,0 days 00:00:00.021209,516.5896643176793,0.4625179482746457
142,0.2496658064685614,-0.062789170802004,1.0253976332982664,0.29063036920940216,COMPLETE,0 days 00:00:00.021278,56.49174346713526,0.44479920458828665
