config_id,season,game_month,time_series_probability,time_series_logit_offset,training_global_rate
5,2023,10,0.5150489983682104,-0.09826268214615923,0.5395365039034485
5,2024,3,0.5004406109166691,-0.1247319982063416,0.5315815109059132
5,2024,4,0.4994662130978189,-0.12862959074910546,0.5315815109059132
5,2024,5,0.49849181933339287,-0.1325271832918693,0.5315815109059132
5,2024,6,0.4975174370243916,-0.13642477583463314,0.5315815109059132
5,2024,7,0.4965430735714674,-0.14032236837739698,0.5315815109059132
5,2024,8,0.4955687363746996,-0.14421996092016084,0.5315815109059132
5,2024,9,0.4945944328333703,-0.14811755346292468,0.5315815109059132
5,2024,10,0.49362017034573863,-0.15201514600568855,0.5315815109059132
6,2022,4,0.5254358443414499,-0.07116831205032134,0.5431423520563061
6,2022,5,0.5246424606816192,-0.07434982608133847,0.5431423520563061
6,2022,6,0.5238489526090511,-0.0775313401123556,0.5431423520563061
6,2022,7,0.5230553241113634,-0.08071285414337273,0.5431423520563061
6,2022,8,0.5222615791786039,-0.08389436817438987,0.5431423520563061
6,2022,9,0.52146772180317,-0.08707588220540699,0.5431423520563061
6,2022,10,0.5206737559797283,-0.09025739623642412,0.5431423520563061
6,2023,4,0.5206147411484976,-0.07597112699104874,0.5395365039034485
6,2023,5,0.5199412597631807,-0.07866949118328492,0.5395365039034485
6,2023,6,0.5192677058955825,-0.0813678553755211,0.5395365039034485
6,2023,7,0.5185940819865195,-0.08406621956775728,0.5395365039034485
6,2023,8,0.5179203904778258,-0.08676458375999346,0.5395365039034485
6,2023,9,0.5172466338123182,-0.08946294795222963,0.5395365039034485
6,2023,10,0.5165728144337601,-0.09216131214446582,0.5395365039034485
6,2024,3,0.5000083251267514,-0.12646114182221913,0.5315815109059132
6,2024,4,0.4990443980510549,-0.1303168547790554,0.5315815109059132
6,2024,5,0.49808047807855366,-0.13417256773589173,0.5315815109059132
6,2024,6,0.4971165723741146,-0.13802828069272804,0.5315815109059132
6,2024,7,0.49615268810218033,-0.14188399364956433,0.5315815109059132
6,2024,8,0.49518883242655637,-0.14573970660640065,0.5315815109059132
6,2024,9,0.4942250125101977,-0.14959541956323696,0.5315815109059132
6,2024,10,0.4932612355149967,-0.15345113252007328,0.5315815109059132
7,2022,4,0.5264788318089586,-0.06698508629473042,0.5431423520563061
7,2022,5,0.5249746037852627,-0.07301797479510547,0.5431423520563061
7,2022,6,0.5210776612663057,-0.08863895376357638,0.5431423520563061
7,2022,7,0.5155154464538919,-0.11091787671933755,0.5431423520563061
7,2022,8,0.5094636165962246,-0.1351406064669373,0.5431423520563061
7,2022,9,0.50423175640466,-0.15607216435080873,0.5431423520563061
7,2022,10,0.5009100378939274,-0.16935943855842286,0.5431423520563061
7,2023,4,0.5258861671177374,-0.05483953210548298,0.5395365039034485
7,2023,5,0.5249094168722215,-0.05875664123724117,0.5395365039034485
